"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Algeria","DZA","GDP (constant LCU)","NY.GDP.MKTP.KN","835250286100","721610798500","579561411000","778430541700","823886316000","875024101000","832979447200","911720682500","1010152222500","1095341190700","1192417524600","1057296119400","1347248684500","1398621652000","1503447193800","1579301240700","1711753389900","1801767413800","1967797320700","2114945791200","2131666700100","2195616617700","2336136171600","2462287595500","2600175615400","2696382041800","2707167597000","2688217490800","2661335168300","2778433973200","2800661461100","2767053507200","2816860534000","2757706441400","2732887178600","2836736749000","2953042912300","2985526382500","3137788335800","3238197611200","3361886349000","3463025185500","3657277460300","3920669910600","4089322398800","4330911030400","4403864720800","4552401579800","4659844396500","4735904419500","4908014069900","5049947259800","5220371296800","5364852321800","5568133079100","5777687927700","5968351629300","6063845255400","6191186005763.4",
"East Asia & Pacific (excluding high income)","EAP","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","GDP (constant LCU)","NY.GDP.MKTP.KN","8257345711.75009","8680486364.13837","9107492243.63981","9299329568.25622","9988153726.42291","10315274000","10280251000","10755309000","10960675000","11472455000","12260834000","13032360000","13686277000","15595606000","17343641000","19246612000","20670320000","21002046000","22200596000","23029577000","23883671000","25224229000","25379319000","25293824000","25957856000","26979298000","27914072000","27841747000","29481756000","29778277000","30874092000","32199005000","32879792000","33528582000","34956313000","35743721000","36362712000","37936441000","39175646000","37318961000","37726409000","39241356000","40848997000","41961261000","45406714000","47809318000","49914614000","51007777000","54250408000","54557732000","56481055000","60925064000","64362433000","67546128000","70105362000","70174677000","69314066000","70955691000","71932841000",
"Egypt, Arab Rep.","EGY","GDP (constant LCU)","NY.GDP.MKTP.KN","196712398876.332","206864950320.249","214882242928.74","237483756262.223","264812383495.52","277825376020.859","291845566110.079","294195693759.134","289468579859.321","304751124228.604","321812661752.476","334869715963.385","345102264990.872","357204415314.147","362773012722.033","395201826177.028","447683401367.725","487988536167.222","530095933091.899","554203050857.229","609686141817.391","654489256550.138","719330627251.751","755976255928.986","829651907989.862","877701246290.433","919344006150.928","954580187571.347","1006712871028.74","1056251888642.49","1116109991077.04","1128670744234.16","1179154597262.37","1213359405313.8","1261568263650.48","1320136050224.78","1385994080894.31","1462117792493.27","1543638132933.11","1637081322324.6","1741363465308.51","1802925051520.79","1846018638719.48","1904970408390.91","1982923161675.45","2071594418536.61","2213370988572.86","2370250904558","2539872780515.22","2658576269693.54","2795419434161.85","2844746621353.91","2908076364910.17","2971631386678.68","3058281539308.41","3191990191662.91","3330734624430.77","3470000000000","3654400000000",
"Euro area","EMU","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4134793900","4691120600","5686642600","5849188400","6390755300","6896180000","7018420500","7019366600","6798819100","7394085300","7616309300","7414057000","7521689500","7715331600","7640553300","7749570400","6991427600","7262450400","7421802400","8066000000","","","","","","","",
"Spain","ESP","GDP (constant LCU)","NY.GDP.MKTP.KN","169241679255.051","189277650263.921","208117284025.787","228089256844.332","240197398412.961","255217265759.576","273710462756.792","285590423123.379","304430880847.837","331546586760.002","345772055200","361848635200","391338379400","421817633100","445518662200","447934279200","462733093900","475868116600","482830083200","483030682300","493699516800","493045519900","499191143500","508027404700","517094106400","529098114400","546311378300","576615940300","605990625800","635241976900","659262975500","676047814600","682329755200","675291579900","691385097200","710450000000","729453000000","756367000000","788936000000","824318000000","867917000000","902643000000","928638000000","958239000000","988584000000","1025389000000","1068190000000","1108450000000","1120839000000","1080783000000","1080935000000","1070139000000","1038808000000","1021089000000","1035180000000","1072909000000","1106948000000","1139926000000","1169356000000",
"Estonia","EST","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7716556500","7589817900","7933384800","8355745900","9341608500","9726226600","9642926500","10661998200","11336765200","12025631800","12917472300","13730594400","15017660700","16560257400","17843378000","16876364000","14391420000","14716533100","15834592300","16516629200","16836480900","17322813400","17651996500","18267891800","19155106100","19895595300",
"Ethiopia","ETH","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","242248133441.281","244467159914.549","264599044513.28","257063206962.061","228415175802.573","250483764658.355","285199137192.331","286635613601.707","285600732399.895","293387498660.702","272447025500","248819111300","281520994000","290501414000","308301921300","346612053800","357474552700","345112585300","362927800200","384969194800","416926666900","423241962300","414094181000","470297540800","525880906400","582858667300","649631929600","719717611200","783071136800","881350780100","979870781100","1064608160500","1177267871000","1298026040000","1432922916200","1568097451000","1717127215000","1834066487000",
"European Union","EUU","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","GDP (constant LCU)","NY.GDP.MKTP.KN","40788162419.3929","43889967765.9267","45198742700.5199","46683566432.3172","49129172170.4257","51734422310.062","52961988589.4582","54110643494.9309","55356968526.5877","60667521826.2846","63903471500","65409625400","70469377500","75390837600","77830887400","79235655300","79508529400","79698960600","82025937600","87867764500","92603000000","93802000000","96698000000","99716000000","102921000000","106561000000","109466000000","113362000000","119268000000","125336000000","126183000000","118720000000","114773000000","113930000000","118418000000","123400000000","127915000000","135912000000","143290000000","149658000000","158091000000","162171000000","164896000000","168184000000","174787000000","179646000000","186931000000","196623000000","198040000000","181664000000","187100000000","191910000000","189173000000","187739000000","186553000000","187487000000","192684000000","197795000000","202402000000",
"Fiji","FJI","GDP (constant LCU)","NY.GDP.MKTP.KN","1768504022.11182","1830712601.33392","1896729967.65047","2017338701.24736","2115729972.99795","2058599615.56972","2058599615.56972","2333460302.14791","2518182189.63769","2583564536.73192","2911747276.64006","3112337158.24717","3345304205.5125","3733789983.9796","3830911458.78364","3851223379.96679","3956599138.66866","4190197220.43787","4268277416.24862","4790066637.55398","4713259981.91015","5011608893.27354","4711990547.21073","4525389925.34557","4905207009.19587","4678906516.649","5041517465.47652","4708020077.14638","4753017208.38776","5106576688.12904","5402758274.90193","5256883649.09428","5577553624.9837","5696357281.12204","5986871511.51544","6136543211.76027","6431097342.91831","6289613152.35","6371378246.73607","6932059406.86984","6814214498.14075","6950498751.87885","7172914747.68069","7244643785.27587","7628609927.02657","7682010225.73703","7824318166.28342","7757760327.24598","7837882027.14341","7729246044.25391","7957619918.63506","8172884914.55397","8288229955.82541","8680613030.4362","9167032441.77719","9594565219.31025","9848369253.67379","10358489522.5467","10876413998.674",
"France","FRA","GDP (constant LCU)","NY.GDP.MKTP.KN","459200434496.151","484485261451.936","516810964134.868","544445744436.025","579934559933.137","607644037210.186","639326646237.441","669299294795.799","697804917009.627","746585182800.444","784003999500","825687264600","862937105900","917686846700","957155815100","947968222900","989268913200","1023540274300","1064262271900","1102043467100","1119441926300","1131408982500","1159755264400","1174146260500","1191919565800","1211261814200","1239572350500","1271328958500","1331629898500","1389474051200","1430101371200","1445091348100","1468203310900","1458973210500","1493380791400","1524841773400","1546387691400","1582515892900","1639306998800","1695393819200","1761915464400","1796866958500","1817270948600","1832230010400","1884077592700","1915413948000","1962328633900","2009909927400","2015034111300","1957135857100","1995289000000","2039039714900","2045424656700","2057212984700","2076883706400","2099997601500","2123002327500","2170986483900","2208433409200",
"Faroe Islands","FRO","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","166700000","168700000","173000000","179100000","185800000","199600000","207600000","224500000","223300000","239118600","231678300","217625300","224057700","227158100","237523800","241673800","243123600","247856800","240097000","245035200","244714900","239912600","234592000","237353600","242200100","250306700","245326900","235860900","230775600","242156300","243851400","251654600","255177764.4",
"Gabon","GAB","GDP (constant LCU)","NY.GDP.MKTP.KN","630663824500","723792962500","777709831800","825091300000","862669700700","934558862500","976688818700","1016881056500","1042392577400","1126648235800","1224433891300","1350045269400","1503099505800","1656151615200","2310117779800","2753432036300","3734351505000","3264491994100","2479407587300","2491170027800","2554768033100","2684941876700","2601775254400","2747689072600","2954010360800","2885094795800","2861910239400","2371205901600","2675795675900","2904450711100","3055256683600","3242009354800","3141826543700","3265820456500","3387072363600","3555540186600","3684430261300","3895856406100","4031347808700","3671242715100","3602114448400","3679028000000","3669866000000","3752340000000","3778214000000","3879326689000","3770450345800","3996983075600","3864745662500","3869782628800","4144145856500","4438038458800","4671083271900","4934471597800","5147392292600","5347054461100","5458885015000","5485074685700","5552053128917.29",
"United Kingdom","GBR","GDP (constant LCU)","NY.GDP.MKTP.KN","468919205931.655","480987169766.883","487374646570.962","506656362974.844","532183141586.245","547025606089.38","558235862978.994","571136498951.22","593894792026.396","606084159857.383","642794525400","665191559900","693807769300","738964782600","720761165800","710092056100","730750778000","748602366100","780060275400","809247735600","792836099800","786722442600","802538267400","836420354100","855459925600","891351396200","919344505600","968076384700","1023820640500","1050120009400","1057883744600","1046375041800","1050257364300","1076790509400","1118731053100","1146199303000","1175258504700","1225713232600","1266667732000","1307375720200","1352525456500","1390947531800","1425717422400","1473328631100","1507919323600","1555399544800","1595032344400","1635633905400","1629975975300","1560758205000","1587466000000","1613576164800","1636925587200","1670421988700","1719658715200","1760055608300","1791548083700","1824206711300","1849701962800",
"Georgia","GEO","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","12444158942.1522","13381904877.7115","14218273871.4823","14851887759.9521","15561533194.1256","17437027264.3472","17867885070.137","18374774421.6304","19565967232.0395","21289395034.3716","22860753636.6768","24254702774.1107","25927440517.3074","27853623180.5957","29906531602.5843","31275134122.2094","32922527935.39","33581485020.8417","35026122506.9974","36926963195.0278","38751766473.0797","35583702650.6606","36039900965.6395","38042118595.4584","35304911357.1051","30083941311.8004","23736229500","13078662500","9246614200","8284966900","8500375700","9452418000","10446721700","10771082300","11080132300","11283823000","11826061700","12473401100","13852800000","14655500000","16060900000","17573800000","19784400000","20262900000","19523200000","20743300000","22241300000","23653800000","24454900000","25585600000","26322600000","27071900000","28380200000","29719000000",
"Ghana","GHA","GDP (constant LCU)","NY.GDP.MKTP.KN","20131091356.3663","20821522164.881","21677111534.8573","22632199476.4981","23132218884.4947","23448898699.5235","22450376503.7534","23140807312.2681","23226164570.2285","24621168651.6605","27015201236.0691","28424347781.9035","27717247959.3126","28516775313.15","30470892141.3334","26682863870.6791","25740909998.2545","26326285897.0792","28557684935.4359","27839475888.8888","27970793567.0861","26990957942.8968","25122198372.6737","23975687183.2339","26049001385.5097","27375316839.4913","28798603548.3318","30179467466.7578","31878018828.2667","33499294285.25","34614424784.17","36442698595.9264","37856463595.7683","39692502295.5631","41002354795.4167","42688543395.2282","44653266995.0086","46527077694.7991","48714032194.5547","50857448094.3151","52739173694.1047","54848740693.8689","57316933793.593","60297414393.2599","63674069592.8824","67430842192.4625","71746357091.9801","74865041491.6315","81715042290.8658","85673716890.4233","92441693689.6667","105427092688.215","115224210387.12","123650009586.178","127232692977.488","130004084147.764","134486355826.772","145438180259.916","154547672715.288",
"Gibraltar","GIB","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","16539959777672.8","17085768335402.3","18163558540601.4","18890732249847.6","19707579366967.9","20222621779800","20884093081000","21937516922300","22808458085500","23859397296500","24923902221700","26215360001300","27170679503900","28206426902800","28912450850400","29970168475700","31518010633700","31911544911600","32658312498800","33637171138400","34034137000000","36357809000000","37861792000000","37438634000000","39243444000000","41445827000000","43898140000000","45625437000000","47316978000000","49122097000000","54441434000000","61714867000000","67059000000000",
"Gambia, The","GMB","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","8406967947.60524","8406967947.60524","9212031259.24403","9436392388.45637","10017093498.1248","10010494534.1074","10034690377.9183","10962932277.2153","11607420440.1793","13045977860.935","14005017142.6796","14486730359.2619","15401776905.1436","15197213097.0865","16150090456.4532","16686579343.9567","16558996655.3009","18361149977.5745","19010263873.3542","18855850217.9542","19627256388.6712","20108974539.9407","21009218526.2604","22247863617.9685","23039638246.2395","23755488900","24558112900","25297828100","25336874400","25560307100","26128652200","27408955900","28368269000","30183838000","31843949100","33690898300","32595944000","34835285200","37291172800","36940010800","37355253400","38711632200","40931605700","43571569800","46415180000","44421591500","46909094600","49155534500","48693356700","51550803400","51759891700","54118968800","57690818100",
"Guinea-Bissau","GNB","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","149150566000","143317335900","152453616700","154145688400","161173561900","173818569600","182411212900","169332201300","191558819500","195378778900","164210683200","194043705300","202193700300","195322577200","213114946300","221994365400","220232068400","226618798400","237043263100","251502902200","266844579200","280453652800","283538642900","289492954400","298756729000","311902025100","348082660000","370708032900","266539150800","269272609500","283886000000","290100000000","287242000000","288875000000","296852000000","309516000000","316663832500","326996432300","337471983100","348841329700","364926301900","394429789600","387674457600","400296766800","404157872300","428949251400","455813509300","482793916000","501140084800",
"Equatorial Guinea","GNQ","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","66853659322.7992","70710728050.9452","72267549141.9669","75884097117.9384","76651574967.1636","86543597821.9703","84526650501.4247","88276875985.2426","90620858488.5818","89506966760.5999","87932929390.426","87034044800","117274302200","130213425800","151918487600","178483355000","297317567800","743213535200","919908705800","1155994218100","1366544461300","2232658638500","2667197283900","3039411341300","4194348954900","4896847903700","5274146000000","6080147000000","7162359000000","7258575000000","6610807000000","7042091000000","7627491000000","7312231656300","7342582265800","6673670000000","6085291408100","5800153890300","5629065000000",
"Greece","GRC","GDP (constant LCU)","NY.GDP.MKTP.KN","42651094170.92","47406493865.5352","48133481411.5225","53012317686.3477","57390255256.2112","62780727293.2694","66609627503.2961","70260792381.399","74943048347.0042","82362207915.9521","88911048700","95882721400","105624550800","114172089400","106821415600","113622530800","121407830700","124978437000","134035453600","138434604700","139371988400","137206536200","135652469800","134189291900","136887275500","140322539100","141048932900","137862830000","143774197500","149237617000","149237617000","153863983100","154941031000","152461974500","155511214000","158776513700","163320902100","170644536600","177290978800","182738415500","189901342500","197747329300","205504703600","217412737900","228415980400","229784516600","242772934100","250720705400","249880358400","239133669700","226031447200","205389138500","190394716900","184223214900","185586056100","184773497400","184420668200","187196382400","190817454600",
"Grenada","GRD","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","646998949.237619","681557764.870246","719739200.164403","715890149.730465","726873246.912481","756851401.459962","784344595.317586","812333659.565646","860908841.743912","922844981.088999","1006800111.49948","1036669773.65974","1075728699.87958","1118893517.72822","1134396300","1124740900","1102709300","1121384300","1145263900","1196093400","1256083400","1403717200","1500550700","1573896900","1542042800","1595047800","1746002700","1734698200","1964945800","1886491800","2002010200","2020980100","1887327000","1877677800","1892041600","1870185800","1914161700","2054739200","2187129000","2268831700","2383616800","2498673600",
"Greenland","GRL","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","4085685613.01996","4619310937.56801","4904658410.866","5238469903.29391","5537390301.39993","5573175140.27447","5905292267.36689","6426275769.45095","6812926609.29362","7144075546.95922","7763895989.23046","7815547602.51685","7470126905.70648","7728385378.20139","7328084732.29885","7596027941.50247","8135142560.36118","8583866619.09864","9064873088.41371","9668552393.0733","8535443206.26372","8525758500","8089947300","7683190200","8138370800","8441824400","8570953700","8696854700","9371555100","9500684300","10175384600","10304513800","10204438700","10656500000","11392500000","11960700000","12625200000","12922200000","13719000000","13837800000","14078000000","14008100000","14203400000","14019000000","14678800000","14307500000","15159600000","15309300000","",
"Guatemala","GTM","GDP (constant LCU)","NY.GDP.MKTP.KN","29700708400","30977398800","32072914900","35133005800","36760715300","38364132900","40478803800","42143363300","45837665300","48008953800","50749249000","53582962500","57512228800","61413188000","65328297100","66602192900","71522273800","77107606000","80960433900","84776468400","87964045100","88533048100","85407752700","83210987200","83624294300","83114738900","83233634200","86183420300","89538012600","93068128900","95955626400","99465921900","104278420200","108373571400","112745081100","118324325000","121824098100","127140611300","133489413100","138624833800","143627622100","146977846000","152660927200","156524454600","161458233500","166721951200","175691220000","186766893800","192894864700","193909574600","199473786100","207775982700","213946633100","221857493000","231118200000","240686596000","248129787000","254979009000","262998100000",
"Guam","GUM","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4345000000","4385000000","4667000000","4832000000","4647000000","4685000000","4766000000","4781000000","4881000000","4887000000","4986000000","5077000000","5165000000","5194000000","5207000000","5217000000","",
"Guyana","GUY","GDP (constant LCU)","NY.GDP.MKTP.KN","146811230469.304","153695978810.9","155394205351.01","136313883473.067","151799525558.106","167800742027.044","176582214454.316","184199303404.494","186087028617.619","199102674918.188","207575403422.047","214036916121.561","206935875563.393","209511646454.84","225649993257.651","244791930728.749","248554170416.488","241995622077.641","237624724322.06","233262656143.195","237307173374.483","240857682427.858","209088230190.081","194886149073.746","185085835503.804","189527280067.438","187820393145.314","189509643365.425","182510041958.673","173536631562.372","168213422005.244","178403566014.603","192243910863.136","207960053365.133","225704085222.226","237060265610.766","255919636613.162","271737173582.914","267174422533.947","275083191018.823","271331595711.894","277516658244.938","280659886745.338","278885483559.628","283245445673.086","277719447180.448","291965369900","312460289200","318636526300","329955000000","343610000000","361465000000","380537000000","399566000000","414937000000","428059000000","442254000000","451453667731.808","466995655767.054",
"High income","HIC","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","GDP (constant LCU)","NY.GDP.MKTP.KN","","98745000000","112857000000","130647000000","141919000000","162699000000","165619000000","168275000000","173992000000","193729000000","211565000000","226994000000","251082000000","281914000000","288723000000","290144000000","337044000000","376565000000","407672000000","454785000000","500756000000","547130000000","563269000000","596936000000","656473000000","661443000000","734573000000","832995000000","903896000000","924477000000","959890000000","1014623000000","1077885000000","1144726000000","1213822000000","1242635000000","1295552000000","1361621000000","1281522000000","1313645000000","1414316000000","1422248000000","1445809000000","1489997000000","1619628000000","1739289000000","1861606000000","1981955000000","2024129000000","1974353000000","2107971000000","2209463000000","2247030000000","2316722000000","2380719000000","2437566000000","2490617000000","2586217000000","2664357000000",
"Honduras","HND","GDP (constant LCU)","NY.GDP.MKTP.KN","22545598500","22963968000","24287805400","25157414900","26520102900","28916766100","30470707500","32292107100","34422799500","34648419900","35905021400","37339428300","39491040000","42598926600","42075964400","42972469300","47484876400","52415653300","55542882196.4455","58658797169.9614","59010371047.5863","58289243645.9062","57079939501.6628","57596909023.355","61241235805.9183","64686811556.5875","68135119559.1422","72658171342.9542","73926807577.7605","75943419207.4921","78063568814.9923","75472398200","80056356100","85256591400","85437253100","90725224900","92422490900","96672153800","100142909400","99406207000","106654200000","109558600000","113671800000","118840500000","126247000000","133885700000","142678300000","151507700000","157918900000","154078900000","159827800000","165958300000","172810200000","177634300000","183066500000","190096400000","197496800000","206953000000","214704600000",
"Heavily indebted poor countries (HIPC)","HPC","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","217509197000","230285030900","245588563100","250161129600","247820872300","257170176300","266048737900","280025245200","295653977300","307227520000","319853234600","335423106200","353145697500","360337370500","334063620100","329143142600","328023429300","320476781700","318900841000","318621760200","326270568300","337807918300","347676515100","356819802800",
"Haiti","HTI","GDP (constant LCU)","NY.GDP.MKTP.KN","7694546970.54814","7468944369.95477","8058063025.62453","7905540608.92143","7775308103.09788","7943394547.34779","7897657530.03408","7730409926.22988","7976361987.51514","8280416382.80472","8334334621.0919","8874431216.63234","8961143972.79709","9387275231.66385","9929849334.52328","10041337163.878","10888709082.1638","11292478359.9693","11993612931.2443","12900380609.9957","13851743420.4889","13456593390.6462","12977034686.4453","13094889709.6098","13134294463.5184","13213577175.2335","13147838996.0313","13043491342.77","13069634000","12688860094.4268","12820586044.258","13061682900","12368116300","11696985700","10299122300","11318499300","11787172700","12105982000","12370115200","12705376000","12815920300","12682074100","12650183200","12696204600","12248931500","12470026100","12750504600","13176789500","13287994300","13697696100","12944625200","13659652400","14053746400","14648789500","15060442200","15242857100","15464291100","15645730458.1404","15877894798.1265",
"Hungary","HUN","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19103283777800","18517924711000","18411241369500","18953849108500","19236171519500","19238894357700","19881504901600","20723655177100","21384096588400","22284191690500","23140018399900","24187846082000","25118744282100","26375916842100","27533348827300","28593705714300","28714484515700","28958937041000","27047359446900","27224599000000","27675889585900","27224384199700","27794365386200","28968581087100","29993033368700","30677113799000","31946245610800","33524523898200",
"IBRD only","IBD","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","GDP (constant LCU)","NY.GDP.MKTP.KN","550703878732000","582317837941700","593044002673500","579777430505200","600241823743500","606733976081200","623670025657800","632279184192600","701293586217200","749137926271000","805732558606100","862327190941200","923014701924000","997815587553900","1.0739955438638E+15","1.1274515333768E+15","1.2050942157678E+15","1.3106764438108E+15","1.399370834371E+15","1.5018650851315E+15","1.6502505198133E+15","1.7810684665099E+15","1.8210791960845E+15","1.8974364525254E+15","2.0297926599264E+15","2.0797690692699E+15","2.2019564401402E+15","2.3104232149897E+15","2.4439771940013E+15","2.6262144779033E+15","2.8164083875041E+15","3.0110780518376E+15","3.2067230444825E+15","3.4150448607447E+15","3.6725382561437E+15","3.9744211725311E+15","4.2851488550159E+15","4.4865456599111E+15","3.8976091270442E+15","3.9284441294226E+15","4.1217262419939E+15","4.271899954667E+15","4.4641130418493E+15","4.6775141232586E+15","4.9128339625601E+15","5.1925005389178E+15","5.4781374900101E+15","5.8257265313589E+15","6.1760684575067E+15","6.4619507105515E+15","6.8641331E+15","7.28763529999998E+15","7.72708339999998E+15","8.1564978E+15","8.56486660000003E+15","8.98251709999997E+15","9.43461340000002E+15","9.9127036E+15","1.04253163E+16",
"IDA only","IDX","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","792747184.000191","796068184.77101","948161296.995584","1041994626.46703","1165255885.84575","1245020135.12863","1297148839.53563","1317967973.41459","1328344223.2494","1362459727.60618","1417008065.82869","1477668780.09728","1591685649.01053","1728276673.15004","1961753995.31843","2230381251.35695","2349447081.8694","2475757245.11522","2621058835.73674","2786913595.21447","2931833036.11798","3104811318.17575","3343881782.19147","3593237264.77578","3762119416.22024","3841123923.96086","3971722137.37553","4051156580.12304","4180793590.68698","4368929302.2679","4587375767.38129","4546089385.47486","4882500000","","",
"India","IND","GDP (constant LCU)","NY.GDP.MKTP.KN","7370435929122.35","7644818282301.05","7868897671390.83","8340587195556.74","8962206999151.03","8725983825884.2","8721155846377.65","9403670278732.66","9722259967720.96","10358066631635.2","10892255924045.1","11071208106112","11009950966364.8","11372786227439.2","11507591986403.9","12560526528182.8","12769421101650.7","13695812541549.5","14478190227835","13719796171643.7","14643937155770.7","15523481839890.2","16063036658253.1","17233854196961.1","17892314588307.6","18832430334753.1","19731973454555.2","20514416375616.3","22489499851534.4","23827027620514.9","25145485367624.9","25411230761000","26804375065300","28077790941700","29947469720300","32215838370600","34647980256100","36051161384300","38280715112500","41666933598400","43267356833200","45354559530200","47079835781800","50780490472200","54803800000000","59146140000000","63913750000000","68810070000000","70934030000000","76510780000000","83012350000000","87363288108900","92130167686000","98013698221800","105276736344200","113694931359600","122983268912400","131798572945500","141001188930410",
"Not classified","INX","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","28376866700","29361512200","31267018000","32743267900","34138206200","36069283500","36572380700","39575448800","42419628900","43723199400","45069580700","46568241500","47631612600","47515248000","49584238900","51114217600","50895279800","53268573100","56047815200","59306390100","64327582100","65568872600","67761019800","69585559300","73590783700","80680830600","86886528700","96355292400","104708431400","115728332500","126671820100","133409670600","141318232500","145493467600","155053543300","163841926600","172106969700","181244332300","173259829700","164558307000","167721187100","173962094100","174279826400","176609809200","192152407400","240415809700","252406746400","270635028400","288642050700",
